act_arr_time,station,track,train,act_dep_time,act_occupied_time,act_travelling_time,stop
2019-11-19 05:35:55.615,KOT,08,ET80,2019-11-19 05:36:06.589,10.974,8,False
2019-11-19 05:36:00.596,WTS,03,KT81,2019-11-19 05:36:15.139,14.543,8,False
2019-11-19 05:36:01.592,YMT,34,KT84,2019-11-19 05:36:15.736,14.144,3,False
2019-11-19 05:36:04.182,KOT,10,ET80,2019-11-19 05:36:17.565,13.383,9,True
2019-11-19 05:36:04.779,YMT,36,KT84,2019-11-19 05:36:31.076,26.297,6,False
2019-11-19 05:36:09.361,WTS,05,KT81,2019-11-19 05:36:28.088,18.727,14,True
2019-11-19 05:36:11.354,YMT,38,KT84,2019-11-19 05:36:44.623,33.269,7,False
2019-11-19 05:36:13.943,KOT,12,ET80,2019-11-19 05:37:05.591,51.648,49,False
2019-11-19 05:36:18.924,YMT,40,KT84,2019-11-19 05:38:52.121,153.197,129,True
2019-11-19 05:36:23.501,WTS,07,KT81,2019-11-19 05:36:38.248,14.747,10,False
2019-11-19 05:36:34.263,WTS,09,KT81,2019-11-19 05:36:48.864,14.601,10,False
2019-11-19 05:36:44.423,WTS,11,KT81,2019-11-19 05:36:59.564,15.141,9,False
2019-11-19 05:36:53.587,DIH,01,KT81,2019-11-19 05:37:16.696,23.109,12,False
2019-11-19 05:37:02.951,KOT,14,ET80,2019-11-19 05:37:16.696,13.745,11,False
2019-11-19 05:37:06.536,DIH,03,KT81,2019-11-19 05:47:41.638,635.102,24,False
2019-11-19 05:37:14.505,KOT,16,ET80,2019-11-19 05:37:25.661,11.156,8,False
2019-11-19 05:37:23.271,SKM,02,ET80,2019-11-19 05:37:34.227,10.956,8,False
2019-11-19 05:37:30.841,DIH,05,KT81,2019-11-19 05:47:56.180,625.339,618,True
2019-11-19 05:37:31.438,SKM,04,ET80,2019-11-19 05:37:42.196,10.758,8,False
2019-11-19 05:37:39.606,SKM,06,ET80,2019-11-19 05:37:49.591,9.985,7,False
2019-11-19 05:37:47.177,SKM,08,ET80,2019-11-19 05:37:57.544,10.367,8,False
2019-11-19 05:37:55.544,SKM,10,ET80,2019-11-19 05:38:06.700,11.156,8,False
2019-11-19 05:38:03.711,SKM,12,ET80,2019-11-19 05:38:20.246,16.535,12,True
2019-11-19 05:38:16.263,SKM,14,ET80,2019-11-19 05:38:28.215,11.952,8,False
2019-11-19 05:38:24.629,SKM,16,ET80,2019-11-19 05:38:33.594,8.965,5,False
2019-11-19 05:38:28.614,YMT,38,KT84,2019-11-19 05:38:59.094,30.48,14,False
2019-11-19 05:38:30.207,SKM,18,ET80,2019-11-19 05:38:53.121,22.914,16,False
2019-11-19 05:38:38.774,NTK,17,GS04,2019-11-19 05:40:43.682,124.908,99,False
2019-11-19 05:38:42.957,YMT,36,KT84,2019-11-19 05:39:03.088,20.131,6,False
2019-11-19 05:38:46.941,SKM,20,ET80,2019-11-19 05:39:13.238,26.297,22,False
2019-11-19 05:38:49.730,YMT,60,KT84,2019-11-19 05:39:07.261,17.531,5,False
2019-11-19 05:38:54.910,YMT,39,KT84,2019-11-19 05:39:10.050,15.14,3,False
2019-11-19 05:38:58.098,YMT,41,KT84,2019-11-19 05:39:26.585,28.487,15,False
2019-11-19 05:39:09.455,SKM,22A,ET80,2019-11-19 05:39:16.625,7.17,3,False
2019-11-19 05:39:13.039,SKM,22B,ET80,2019-11-19 05:39:21.615,8.576,5,False
2019-11-19 05:39:13.636,MOK,31,KT84,2019-11-19 05:39:49.296,35.66,15,False
2019-11-19 05:39:18.617,SKM,22C,ET80,2019-11-19 05:39:25.589,6.972,4,False
2019-11-19 05:39:22.800,MOK,32A,ET80,2019-11-19 05:39:31.583,8.783,5,True
2019-11-19 05:39:28.378,MOK,32B,ET80,2019-11-19 05:39:35.610,7.232,4,False
2019-11-19 05:39:29.374,MOK,33,KT84,2019-11-19 05:40:17.784,48.41,29,False
2019-11-19 05:39:32.562,MOK,34A,ET80,2019-11-19 05:39:41.726,9.164,6,False
2019-11-19 05:39:39.136,MOK,34B,ET80,2019-11-19 05:39:49.695,10.559,6,False
2019-11-19 05:39:45.312,MOK,36,ET80,2019-11-19 05:40:10.612,25.3,21,False
2019-11-19 05:39:59.058,MOK,35,KT84,2019-11-19 05:40:32.725,33.667,22,False
2019-11-19 05:40:07.226,MOK,38,ET80,2019-11-19 05:40:22.167,14.941,11,False
2019-11-19 05:40:17.983,NTK,01,GS04,2019-11-19 05:40:59.221,41.238,21,False
2019-11-19 05:40:18.581,MOK,40,ET80,2019-11-19 05:40:30.135,11.554,7,True
2019-11-19 05:40:21.171,MOK,37,KT84,2019-11-19 05:40:40.096,18.925,7,True
2019-11-19 05:40:26.151,MOK,42,ET80,2019-11-19 05:40:36.235,10.084,,False
2019-11-19 05:40:29.139,MOK,39,KT84,2019-11-19 05:40:48.104,18.965,7,False
2019-11-19 05:40:30.534,CHH,25,GS07,2019-11-19 05:44:15.109,224.575,202,False
2019-11-19 05:40:36.510,MOK,41,KT84,2019-11-19 05:40:55.237,18.727,7,False
2019-11-19 05:40:39.499,NTK,03,GS04,2019-11-19 05:41:02.610,23.111,5,False
2019-11-19 05:40:44.280,MOK,43,KT84,2019-11-19 05:41:01.612,17.332,7,False
2019-11-19 05:40:44.877,NTK,05,GS04,2019-11-19 05:41:13.166,28.289,14,False
2019-11-19 05:40:52.049,MOK,45,KT84,2019-11-19 05:41:13.764,21.715,14,False
2019-11-19 05:40:59.420,NTK,07,GS04,2019-11-19 05:41:24.721,25.301,11,False
2019-11-19 05:41:06.393,MOK,47,KT84,2019-11-19 05:41:26.713,20.32,13,True
2019-11-19 05:41:10.576,NTK,09,GS04,2019-11-19 05:41:35.134,24.558,11,False
2019-11-19 05:41:19.740,SKM,01,KT84,2019-11-19 05:41:34.115,14.375,7,False
2019-11-19 05:41:22.131,NTK,11,GS04,2019-11-19 05:41:44.642,22.511,10,True
2019-11-19 05:41:27.510,SKM,03,KT84,2019-11-19 05:41:43.248,15.738,8,False
2019-11-19 05:41:31.693,CHH,37,QS31,2019-11-19 05:43:22.657,110.964,88,False
2019-11-19 05:41:33.088,NTK,13,GS04,2019-11-19 05:41:54.603,21.515,9,False
2019-11-19 05:41:35.677,SKM,05,KT84,2019-11-19 05:41:52.212,16.535,8,False
2019-11-19 05:41:42.849,NTK,15,GS04,2019-11-19 05:42:04.623,21.774,10,False
2019-11-19 05:41:44.443,SKM,07,KT84,2019-11-19 05:42:01.775,17.332,8,False
2019-11-19 05:41:53.209,SKM,09,KT84,2019-11-19 05:42:06.556,13.347,5,False
2019-11-19 05:41:53.806,KWT,6001,GS04,2019-11-19 05:42:16.318,22.512,8,False
2019-11-19 05:41:58.388,SKM,11,KT84,2019-11-19 05:42:12.134,13.746,5,False
2019-11-19 05:42:01.974,KWT,6003,GS04,2019-11-19 05:42:21.497,19.523,4,False
2019-11-19 05:42:03.568,SKM,13,KT84,2019-11-19 05:42:27.075,23.507,15,True
2019-11-19 05:42:06.556,KWT,6005,GS04,2019-11-19 05:42:27.673,21.117,5,False
2019-11-19 05:42:12.134,KWT,6007,GS04,2019-11-19 05:42:42.415,30.281,14,True
2019-11-19 05:42:19.306,SKM,15,KT84,2019-11-19 05:42:36.041,16.735,10,False
2019-11-19 05:42:26.278,KWT,6009,GS04,2019-11-19 05:42:47.794,21.516,6,False
2019-11-19 05:42:29.864,SKM,17,KT84,2019-11-19 05:42:46.798,16.934,11,False
2019-11-19 05:42:32.454,KWT,6011,GS04,2019-11-19 05:42:52.774,20.32,6,False
2019-11-19 05:42:38.630,KWT,6013,GS04,2019-11-19 05:43:03.532,24.902,10,False
2019-11-19 05:42:41.220,SKM,19,KT84,2019-11-19 05:42:55.762,14.542,7,False
2019-11-19 05:42:48.591,SKM,21,KT84,2019-11-19 05:43:03.731,15.14,8,False
2019-11-19 05:42:49.188,KWT,6015,GS04,2019-11-19 05:43:15.293,26.105,10,False
2019-11-19 05:42:57.356,KOT,01,KT84,2019-11-19 05:43:12.098,14.742,7,False
2019-11-19 05:42:59.946,LAT,6101,GS04,2019-11-19 05:43:18.473,18.527,5,False
2019-11-19 05:43:00.145,CHH,35,QS31,2019-11-19 05:43:27.239,27.094,5,False
2019-11-19 05:43:05.325,KOT,03,KT84,2019-11-19 05:43:20.664,15.339,8,False
2019-11-19 05:43:05.524,CHH,30,QS31,2019-11-19 05:43:33.215,27.691,4,False
2019-11-19 05:43:05.922,LAT,6103,GS04,2019-11-19 05:43:32.617,26.695,10,False
2019-11-19 05:43:10.504,CHH,32,QS31,2019-11-19 05:43:56.125,45.621,24,False
2019-11-19 05:43:13.493,KOT,05,KT84,2019-11-19 05:43:28.235,14.742,7,False
2019-11-19 05:43:16.680,LAT,6105,GS04,2019-11-19 05:43:54.531,37.851,18,True
2019-11-19 05:43:21.293,KOT,07,KT84,2019-11-19 05:43:36.602,15.309,8,False
2019-11-19 05:43:30.028,KOT,09,KT84,2019-11-19 05:43:50.148,20.12,12,True
2019-11-19 05:43:34.610,CHH,34,QS31,2019-11-19 05:44:04.694,30.084,10,False
2019-11-19 05:43:35.606,LAT,6107,GS04,2019-11-19 05:44:04.492,28.886,12,False
2019-11-19 05:43:42.777,KOT,11,KT84,2019-11-19 05:44:00.109,17.332,11,False
2019-11-19 05:43:45.367,CHH,36,QS31,2019-11-19 05:44:12.660,27.293,8,False
2019-11-19 05:43:47.957,LAT,6109,GS04,2019-11-19 05:44:34.374,46.417,36,False
2019-11-19 05:43:52.539,CHH,27,GS07,2019-11-19 05:44:23.617,31.078,12,False
2019-11-19 05:43:53.535,CHH,08,QS31,2019-11-19 05:44:19.632,26.097,8,False
2019-11-19 05:43:53.933,KOT,13,KT84,2019-11-19 05:44:09.074,15.141,9,False
2019-11-19 05:44:02.101,CHH,10,QS31,2019-11-19 05:44:33.577,31.476,17,True
2019-11-19 05:44:03.297,KOT,15,KT84,2019-11-19 05:44:17.242,13.945,7,False
2019-11-19 05:44:05.289,CHH,24,GS07,2019-11-19 05:44:27.800,22.511,3,False
2019-11-19 05:44:08.695,CHH,13A,GS07,2019-11-19 05:48:06.141,237.446,4,False
2019-11-19 05:44:10.867,LOF,01,KT84,2019-11-19 05:44:25.609,14.742,7,False
2019-11-19 05:44:13.258,CHH,15,GS07,2019-11-19 05:44:45.616,32.358,13,False
2019-11-19 05:44:18.437,LOF,03,KT84,2019-11-19 05:44:33.577,15.14,8,False
2019-11-19 05:44:20.031,CHH,12,QS31,2019-11-19 05:44:39.156,19.125,6,False
2019-11-19 05:44:24.214,YAT,7001,GS04,2019-11-19 05:44:54.495,30.281,19,False
2019-11-19 05:44:26.206,CHH,14,QS31,2019-11-19 05:44:44.136,17.93,5,False
2019-11-19 05:44:26.605,LOF,05,KT84,2019-11-19 05:44:42.741,16.136,8,False
2019-11-19 05:44:26.804,CHH,17,GS07,2019-11-19 05:44:56.288,29.484,12,False
2019-11-19 05:44:31.786,CHH,16,QS31,2019-11-19 05:44:47.127,15.341,4,False
2019-11-19 05:44:35.370,LOF,07,KT84,2019-11-19 05:44:52.105,16.735,9,False
2019-11-19 05:44:36.367,CHH,18,QS31,2019-11-19 05:44:50.112,13.745,3,False
2019-11-19 05:44:39.356,CHH,19,GS07,2019-11-19 05:45:06.249,26.893,11,False
2019-11-19 05:44:39.753,CHH,20,QS31,2019-11-19 05:44:54.296,14.543,5,False
2019-11-19 05:44:43.937,YAT,7003A,GS04,2019-11-19 05:44:58.480,14.543,4,False
2019-11-19 05:44:45.132,LOF,09,KT84,2019-11-19 05:45:02.663,17.531,10,True
2019-11-19 05:44:45.132,DIH,02,QS31,2019-11-19 05:45:01.269,16.137,6,False
2019-11-19 05:44:48.917,YAT,7003B,GS04,2019-11-19 05:45:01.468,12.551,0,False
2019-11-19 05:44:49.515,YAT,7003C,GS04,2019-11-19 05:45:04.456,14.941,1,False
2019-11-19 05:44:50.511,CHH,21,GS07,2019-11-19 05:45:15.622,25.111,10,False
2019-11-19 05:44:51.507,YAT,7003D,GS04,2019-11-19 05:45:06.647,15.14,9,True
2019-11-19 05:44:51.507,DIH,04,QS31,2019-11-19 05:45:06.647,15.14,5,False
2019-11-19 05:44:55.690,LOF,11,KT84,2019-11-19 05:45:13.620,17.93,11,False
2019-11-19 05:44:57.285,DIH,06,QS31,2019-11-19 05:45:16.210,18.925,8,False
2019-11-19 05:45:01.069,KOB,01,GS07,2019-11-19 05:45:28.760,27.691,9,False
2019-11-19 05:45:01.069,YAT,7005,GS04,2019-11-19 05:45:12.225,11.156,0,False
2019-11-19 05:45:02.065,YAT,7007,GS04,2019-11-19 05:45:36.530,34.465,25,False
2019-11-19 05:45:05.054,CHH,37,QA32,2019-11-19 05:50:40.734,335.68,315,False
2019-11-19 05:45:05.851,DIH,08,QS31,2019-11-19 05:45:25.174,19.323,8,False
2019-11-19 05:45:07.444,LOF,13,KT84,2019-11-19 05:45:24.582,17.138,10,False
2019-11-19 05:45:10.432,KOB,03,GS07,2019-11-19 05:45:41.112,30.68,11,False
2019-11-19 05:45:14.218,DIH,10,QS31,2019-11-19 05:45:34.139,19.921,7,True
2019-11-19 05:45:17.803,WTS,01,KT84,2019-11-19 05:45:36.132,18.329,12,False
2019-11-19 05:45:21.788,DIH,12,QS31,2019-11-19 05:45:46.690,24.902,10,False
2019-11-19 05:45:22.385,KOB,05,GS07,2019-11-19 05:45:56.651,34.266,18,False
2019-11-19 05:45:27.963,YAT,7009,GS04,2019-11-19 05:45:56.451,28.488,16,False
2019-11-19 05:45:29.956,WTS,03,KT84,2019-11-19 05:45:46.128,16.172,8,False
2019-11-19 05:45:32.545,WTS,02,QS31,2019-11-19 05:45:57.248,24.703,10,False
2019-11-19 05:45:38.522,WTS,05,KT84,2019-11-19 05:46:00.237,21.715,13,True
2019-11-19 05:45:40.478,KOB,07,GS07,2019-11-19 05:46:29.624,49.146,17,False
2019-11-19 05:45:42.705,WTS,04,QS31,2019-11-19 05:46:04.619,21.914,9,False
2019-11-19 05:45:44.698,TIK,7101,GS04,2019-11-19 05:46:34.502,49.804,36,False
2019-11-19 05:45:52.467,WTS,07,KT84,2019-11-19 05:46:17.568,25.101,13,False
2019-11-19 05:45:52.467,WTS,06,QS31,2019-11-19 05:46:11.193,18.726,8,False
2019-11-19 05:45:58.045,KOB,09,GS07,2019-11-19 05:50:49.311,291.266,274,True
2019-11-19 05:46:00.635,WTS,08,QS31,2019-11-19 05:46:18.564,17.929,8,False
2019-11-19 05:46:05.815,WTS,09,KT84,2019-11-19 05:46:42.271,36.456,20,False
2019-11-19 05:46:08.803,WTS,10,QS31,2019-11-19 05:46:27.131,18.328,7,True
2019-11-19 05:46:16.572,WTS,12,QS31,2019-11-19 05:46:36.095,19.523,8,False
2019-11-19 05:46:20.756,TIK,7103,GS04,2019-11-19 05:46:46.654,25.898,14,False
2019-11-19 05:46:25.338,WTS,14,QS31,2019-11-19 05:46:43.666,18.328,7,False
2019-11-19 05:46:26.334,WTS,11,KT84,2019-11-19 05:48:37.219,130.885,114,False
2019-11-19 05:46:33.107,LOF,02,QS31,2019-11-19 05:46:50.240,17.133,6,False
2019-11-19 05:46:34.900,TIK,7105,GS04,2019-11-19 05:46:54.623,19.723,6,False
2019-11-19 05:46:39.482,LOF,04,QS31,2019-11-19 05:46:57.212,17.73,7,False
2019-11-19 05:46:41.076,TIK,7107,GS04,2019-11-19 05:47:06.576,25.5,7,False
2019-11-19 05:46:46.654,LOF,06,QS31,2019-11-19 05:47:04.583,17.929,7,False
2019-11-19 05:46:48.646,TIK,7109A,GS04,2019-11-19 05:47:44.626,55.98,5,False
2019-11-19 05:46:54.423,TIK,7109B,GS04,2019-11-19 05:47:50.403,55.98,4,False
2019-11-19 05:46:54.623,LOF,08,QS31,2019-11-19 05:47:12.154,17.531,7,False
2019-11-19 05:46:59.005,TIK,7109C,GS04,2019-11-19 05:47:54.786,55.781,41,True
2019-11-19 05:47:01.994,LOF,10,QS31,2019-11-19 05:47:19.724,17.73,7,True
2019-11-19 05:47:09.962,LOF,12,QS31,2019-11-19 05:47:29.128,19.166,9,False
2019-11-19 05:47:18.927,NTK,17,YS34,2019-11-19 05:48:45.586,86.659,63,False
2019-11-19 05:47:19.325,LOF,14,QS31,2019-11-19 05:47:36.657,17.332,8,False
2019-11-19 05:47:27.493,KOT,02,QS31,2019-11-19 05:47:44.825,17.332,7,False
2019-11-19 05:47:34.864,KOT,04,QS31,2019-11-19 05:47:52.196,17.332,7,False
2019-11-19 05:47:40.841,TIK,7111,GS04,2019-11-19 05:48:00.364,19.523,8,False
2019-11-19 05:47:42.235,KOT,06,QS31,2019-11-19 05:47:58.571,16.336,5,False
2019-11-19 05:47:48.013,KOT,08,QS31,2019-11-19 05:48:05.602,17.589,8,False
2019-11-19 05:47:49.009,TIK,7113,GS04,2019-11-19 05:48:12.516,23.507,11,False
2019-11-19 05:47:49.407,DIH,07,KT81,2019-11-19 05:48:07.735,18.328,11,False
2019-11-19 05:47:56.579,KOT,10,QS31,2019-11-19 05:48:13.114,16.535,6,True
2019-11-19 05:48:00.165,TIK,7115,GS04,2019-11-19 05:48:18.493,18.328,,False
2019-11-19 05:48:01.161,DIH,09,KT81,2019-11-19 05:48:19.301,18.14,13,False
2019-11-19 05:48:02.157,TIK,7115,QS04,2019-11-19 05:48:18.493,16.336,1,False
2019-11-19 05:48:03.352,KOT,12,QS31,2019-11-19 05:48:23.274,19.922,10,False
2019-11-19 05:48:03.950,TIK,7117,QS04,2019-11-19 05:48:26.661,22.711,1,False
2019-11-19 05:48:05.942,TIK,7119,QS04,2019-11-19 05:55:55.495,469.553,,False
2019-11-19 05:48:13.512,KOT,14,QS31,2019-11-19 05:48:30.645,17.133,7,False
2019-11-19 05:48:14.508,CHH,01,KT81,2019-11-19 05:48:27.657,13.149,7,False
2019-11-19 05:48:21.083,KOT,16,QS31,2019-11-19 05:48:37.684,16.601,7,False
2019-11-19 05:48:21.301,DIH,01,KT84,2019-11-19 05:49:05.109,43.808,21,False
2019-11-19 05:48:22.301,CHH,03,KT81,2019-11-19 05:48:35.227,12.926,5,False
2019-11-19 05:48:22.677,NTK,01,YS34,2019-11-19 05:48:57.738,35.061,18,False
2019-11-19 05:48:28.254,CHH,05,KT81,2019-11-19 05:48:46.184,17.93,9,False
2019-11-19 05:48:28.254,SKM,02,QS31,2019-11-19 05:48:45.188,16.934,6,False
2019-11-19 05:48:35.028,SKM,04,QS31,2019-11-19 05:48:51.762,16.734,6,False
2019-11-19 05:48:37.684,CHH,07,KT81,2019-11-19 05:48:51.164,13.48,5,False
2019-11-19 05:48:41.403,SKM,06,QS31,2019-11-19 05:48:57.738,16.335,7,False
2019-11-19 05:48:41.602,NTK,03,YS34,2019-11-19 05:49:00.727,19.125,4,False
2019-11-19 05:48:42.399,DIH,03,KT84,2019-11-19 05:53:49.192,306.793,32,False
2019-11-19 05:48:43.395,CHH,09B,KT81,2019-11-19 05:49:14.074,30.679,16,False
2019-11-19 05:48:46.582,NTK,05,YS34,2019-11-19 05:49:09.094,22.512,11,False
2019-11-19 05:48:48.574,SKM,08,QS31,2019-11-19 05:49:04.711,16.137,5,False
2019-11-19 05:48:54.352,SKM,10,QS31,2019-11-19 05:49:12.082,17.73,7,False
2019-11-19 05:48:57.938,NTK,07,YS34,2019-11-19 05:49:21.644,23.706,8,False
2019-11-19 05:48:59.531,CHH,11,KT81,2019-11-19 05:52:40.661,221.13,214,True
2019-11-19 05:49:01.922,SKM,12,QS31,2019-11-19 05:49:19.652,17.73,7,True
2019-11-19 05:49:06.902,NTK,09,YS34,2019-11-19 05:49:50.730,43.828,10,False
2019-11-19 05:49:09.891,SKM,14,QS31,2019-11-19 05:49:25.629,15.738,5,False
2019-11-19 05:49:15.070,DIH,05,KT84,2019-11-19 05:54:05.547,290.477,278,True
2019-11-19 05:49:15.070,SKM,16,QS31,2019-11-19 05:49:31.207,16.137,3,False
2019-11-19 05:49:17.461,NTK,11,YS34,2019-11-19 05:50:00.093,42.632,30,True
2019-11-19 05:49:18.855,SKM,18,QS31,2019-11-19 05:49:40.570,21.715,8,False
2019-11-19 05:49:27.222,SKM,20,QS31,2019-11-19 05:49:50.730,23.508,12,False
2019-11-19 05:49:40.171,SKM,22A,QS31,2019-11-19 05:49:52.722,12.551,1,False
2019-11-19 05:49:42.164,SKM,22B,QS31,2019-11-19 05:49:55.710,13.546,2,False
2019-11-19 05:49:45.152,SKM,22C,QS31,2019-11-19 05:49:59.097,13.945,3,False
2019-11-19 05:49:47.941,NTK,13,YS34,2019-11-19 05:50:10.054,22.113,10,False
2019-11-19 05:49:48.738,MOK,32A,QS31,2019-11-19 05:50:03.679,14.941,4,True
2019-11-19 05:49:52.921,MOK,32B,QS31,2019-11-19 05:50:06.667,13.746,3,False
2019-11-19 05:49:56.109,MOK,34A,QS31,2019-11-19 05:50:11.648,15.539,4,False
2019-11-19 05:49:58.499,NTK,15,YS34,2019-11-19 05:50:21.210,22.711,10,False
2019-11-19 05:50:01.089,MOK,34B,QS31,2019-11-19 05:50:16.628,15.539,4,False
2019-11-19 05:50:05.671,MOK,36,QS31,2019-11-19 05:50:29.776,24.105,11,False
2019-11-19 05:50:08.659,KWT,6001,YS34,2019-11-19 05:50:34.358,25.699,8,False
2019-11-19 05:50:16.827,MOK,38,QS31,2019-11-19 05:50:38.143,21.316,8,False
2019-11-19 05:50:17.226,KWT,6003,YS34,2019-11-19 05:50:40.534,23.308,5,False
2019-11-19 05:50:20.812,CHH,35,QA32,2019-11-19 05:50:44.718,23.906,5,False
2019-11-19 05:50:22.605,KWT,6005,YS34,2019-11-19 05:50:51.092,28.487,6,False
2019-11-19 05:50:25.593,MOK,40,QS31,2019-11-19 05:50:44.718,19.125,5,True
2019-11-19 05:50:25.991,CHH,30,QA32,2019-11-19 05:50:49.310,23.319,4,False
2019-11-19 05:50:29.378,KWT,6007,YS34,2019-11-19 05:51:36.714,67.336,33,True
